time flux
37420.31620316203 -0.157066884723402
37420.84320843208 -0.04218312050124789
37421.37021370213 -0.021273223575763667
37421.89721897218 0.07677674493297922
37422.42422424224 0.046779379013705547
37422.95122951229 0.04924750286754145
37423.47823478235 0.006367636175640189
37424.0052400524 -0.020987795211975205
37424.53224532245 -0.020283410690745487
37425.0592505925 -0.18823020694899062
37425.58625586255 -0.04084854238301683
37426.11326113261 -0.1088788655267011
37426.64026640266 0.016504126155416216
37427.16727167272 -0.06398178399869674
37427.69427694277 -0.1144930840317806
37428.22128221282 -0.09412862760549429
37428.74828748287 -0.026014920044094433
37429.27529275292 0.07689441317502801
37429.80229802297 -0.1925774875896189
37430.32930329303 -0.029682286765232935
37430.85630856308 -0.0206169275971762
37431.38331383314 0.04027013610973783
37431.91031910319 0.003528516946135635
37432.43732437324 0.11599197916461446
37432.96432964329 0.10036576775623839
37433.49133491334 0.02400986152985204
37434.0183401834 -0.11202784003802901
37434.54534545345 -0.03386212149236186
37435.07235072351 0.10089516243500203
37435.59935599356 -0.016337941562423724
37436.12636126361 -0.09816634512132566
37436.65336653366 0.039009637225826434
37437.18037180371 0.05875247652359588
37437.70737707377 0.037138454866200696
37438.23438234382 -0.16737186832183482
37438.76138761388 -0.10643951490099911
37439.28839288393 0.023412863785806287
37439.81539815398 -0.12370972827120007
37440.34240342403 0.11839484171932291
37440.86940869408 0.02749556856744755
37441.39641396413 0.18524292414185886
37441.92341923419 -0.01425477715222898
37442.45042450424 0.08993786414604579
37442.9774297743 -0.07134522229888159
37443.50443504435 -0.09140212979543008
37444.0314403144 -0.10482920904409412
37444.55844558445 -0.008882527052575041
37445.0854508545 0.012370979621883858
37445.61245612456 -0.09263483386627555
37446.13946139461 -0.2675663871162536
37446.66646666467 -0.14178268671353947
37447.19347193472 0.10444653445735774
37447.72047720477 -0.04225035173283721
37448.24748247482 0.0043376464434574154
37448.77448774487 -0.024038812559496383
37449.30149301492 -0.02762878343269533
37449.82849828498 -0.06130605213016204
37450.35550355504 -0.07054380660514692
37450.88250882509 -0.20854974102067844
37451.40951409514 -0.04645996246174634
37451.93651936519 0.013482703953943742
37452.46352463524 0.003599980605486731
37452.99052990529 0.053244069040428846
37453.51753517535 -0.0007798618266077065
37454.0445404454 0.1319891499790534
37454.57154571546 -0.1073665011923664
37455.09855098551 0.05550016838105366
37455.62555625556 0.12945559096911013
37456.15256152561 0.012275649047910524
37456.67956679566 -0.09224605902581313
37457.20657206572 -0.009359599306859133
37457.73357733577 -0.035985379044432136
37458.26058260583 -0.07546219181651279
37458.78758787588 0.03654001442394083
37459.31459314593 0.18303015428493613
37459.84159841598 0.0011145412909813474
37460.36860368603 0.023088348935808505
37460.89560895608 0.026735177389669018
37461.42261422614 -0.10244179593992497
37461.9496194962 0.0633047886998432
37462.47662476625 -0.15786218401033528
37463.0036300363 0.036409038774271124
37463.53063530635 -0.010568750351854629
37464.0576405764 0.014485139486634725
37464.58464584645 -0.10099999696746698
37465.11165111651 0.19936344538830497
37465.63865638656 -0.08440488236416277
37466.16566165662 -0.024301924797526502
37466.69266692667 0.07978269116735287
37467.21967219672 0.05776996835376324
37467.74667746677 0.03657640434344937
37468.27368273682 -0.01647753511609484
37468.80068800688 0.04509281036611931
37469.32769327693 -0.14109158112044115
37469.85469854699 0.01813791815132742
37470.38170381704 -0.11579294179072815
37470.90870908709 -0.11064962611571146
37471.43571435714 -0.10517653485788665
37471.96271962719 -0.004893923855654039
37472.48972489724 -0.036820567529147225
37473.0167301673 -0.21488874305180553
37473.54373543735 0.06308345267951743
37474.07074070741 0.18867285401931355
37474.59774597746 -0.060029085657199645
37475.12475124751 0.005104093489395231
37475.65175651756 0.12742608135009176
37476.17876178761 0.09138619918411636
37476.70576705767 0.05546641433506186
37477.23277232772 -0.05723120521209366
37477.75977759778 0.037392275971473835
37478.28678286783 -0.015072567022731532
37478.81378813788 -0.009607443488805505
37479.34079340793 -0.199315677129083
37479.86779867798 -0.07179830445401654
37480.39480394804 0.14633839680331723
37480.92180921809 0.016605396394966155
37481.44881448815 -0.010756014351071694
37481.9758197582 0.1334129740903886
37482.50282502825 0.08813024835672968
37483.0298302983 -0.0788451674603835
37483.55683556835 0.1132467062168687
37484.0838408384 -0.17529274157040267
37484.61084610846 -0.17745139584765013
37485.13785137851 0.17185891826491417
37485.66485664857 0.10425462672425477
37486.19186191862 -0.025090714176925422
37486.71886718867 0.05221768700024814
37487.24587245872 -0.031517973866892965
37487.77287772877 0.07051756830246177
37488.29988299883 -0.15958858531113118
37488.82688826888 -0.041812339999623874
37489.35389353894 0.061622608929712164
37489.88089880899 0.06524079622112004
37490.40790407904 0.04466624906283642
37490.93490934909 -0.03381789087878637
37491.46191461914 -0.05055602059063661
37491.9889198892 0.1394770821282706
37492.51592515925 -0.028491767125165764
37493.04293042931 0.05138050539775695
37493.56993569936 -0.05507917530278388
37494.09694096941 -0.05688435264089358
37494.62394623946 -0.03786796858717296
37495.15095150951 -0.06657851808077209
37495.67795677956 0.005557162913457546
37496.20496204962 0.10804928034050454
37496.73196731967 -0.0237736920618217
37497.25897258973 0.12429080436040824
37497.78597785978 -0.05829848493620741
37498.31298312983 -0.018289796367277362
37498.83998839988 -0.06544844749551182
37499.36699366993 -0.14454165129336427
37499.89399893999 -0.12592120443324162
37500.42100421004 -0.10551993362553246
37500.9480094801 -0.06387234278756782
37501.47501475015 -0.1295676369266457
37502.0020200202 0.059257687198549784
37502.52902529025 -0.08255456482357705
37503.0560305603 -0.07828836885985019
37503.58303583035 -0.010711686362561222
37504.11004110041 0.004905900464772381
37504.637046370466 -0.04858250016420226
37505.16405164052 0.07240390088373064
37505.69105691057 -0.028228735823931202
37506.21806218062 0.10485549327539079
37506.74506745067 0.14112735807244237
37507.27207272072 -0.1579468908149474
37507.79907799078 -0.1075810900872737
37508.32608326083 0.04781544478970443
37508.85308853089 -0.11509628043404746
37509.38009380094 -0.048644491597318984
37509.90709907099 0.17958608201834292
37510.43410434104 -0.05340898252543326
37510.96110961109 0.0069115378443110696
37511.48811488115 -0.06452642362126963
37512.0151201512 0.09249085606170863
37512.542125421256 -0.036069757930232406
37513.06913069131 0.12011913343842605
37513.59613596136 0.05622223663847418
37514.12314123141 -0.010906518491258253
37514.65014650146 -0.030716668249176154
37515.17715177151 -0.04089816976840651
37515.70415704157 0.008287915434219714
37516.231162311626 0.008731190490242081
37516.75816758168 0.10557052558684282
