time flux
5800.0 -0.0050000899186153774
5800.5270052700525 -0.14624574411690888
5801.054010540105 0.003146451791004118
5801.5810158101585 -0.16344971896827368
5802.108021080211 0.11556816148493139
5802.635026350264 -0.09958849557485239
5803.162031620316 -0.09656601563440624
5803.689036890369 0.03899445970369944
5804.216042160421 0.13353598033970124
5804.743047430475 0.023047903800362684
5805.270052700527 0.019041191633784964
5805.79705797058 0.09132249193324243
5806.324063240632 -0.0715707170812681
5806.851068510685 0.09168565427546395
5807.378073780737 -0.08395735704324624
5807.905079050791 0.09590375589460379
5808.432084320843 -0.033401784379645465
5808.959089590896 -0.052318153688718005
5809.4860948609485 0.03720600622142532
5810.013100131001 -0.20959335124012918
5810.5401054010545 -0.12777613133313678
5811.067110671107 -0.11388768125821368
5811.5941159411595 -0.08213934215960744
5812.121121211212 0.10465340212547403
5812.648126481265 0.20681024732712938
5813.175131751317 0.08829300990844224
5813.702137021371 -0.0014474125732700954
5814.229142291423 -0.021999755482769497
5814.756147561476 0.08433419528852938
5815.283152831528 -0.011742246152598274
5815.810158101581 0.030329907475548326
5816.337163371633 0.2643046745456736
5816.864168641687 0.08376933434875104
5817.391173911739 0.049867977584356404
5817.918179181792 -0.003280827258833304
5818.445184451844 -0.17353276326803774
5818.972189721897 0.013956873639145523
5819.4991949919495 0.06023939036127122
5820.026200262003 0.017894762432279995
5820.5532055320555 0.0362629428974866
5821.080210802108 0.005839795519169688
5821.607216072161 -0.0842817225804181
5822.134221342213 -0.02803652686188106
5822.661226612267 -0.20437195587064327
5823.188231882319 -0.1153148924633142
5823.715237152372 0.061649719545579344
5824.242242422424 -0.11132932474306677
5824.769247692477 0.058960825227761984
5825.296252962529 -0.006760814765727135
5825.823258232583 0.03488851888923391
5826.350263502635 0.10766462226719496
5826.877268772688 0.04965214658680157
5827.40427404274 -0.02055611222218888
5827.931279312793 0.0526240260920601
5828.458284582845 0.030922676596461487
5828.985289852899 -0.16865379003709513
5829.512295122951 0.034503618080219754
5830.039300393004 -0.004454412141969114
5830.5663056630565 -0.002553265600259311
5831.093310933109 -0.020776412424144842
5831.6203162031625 0.2144238907856164
5832.147321473215 -0.10708592029922515
5832.674326743268 0.08325236131763816
5833.20133201332 -0.055224561397596995
5833.728337283373 -0.158909526775013
5834.255342553425 -0.1006172062553553
5834.782347823479 -0.09578030446776008
5835.309353093531 -0.0553773990252828
5835.836358363584 0.023361885982543563
5836.363363633636 -0.13228535989934792
5836.890368903689 -0.004798914821827772
5837.417374173741 -0.06367334410159727
5837.944379443795 -0.15441943739398575
5838.471384713847 0.18637578891687545
5838.9983899839 0.05777632140263525
5839.525395253952 0.13247418115901213
5840.052400524005 0.0581029830519781
5840.5794057940575 0.058951968861374784
5841.106411064111 0.04909268724755974
5841.6334163341635 0.02475200032474023
5842.160421604216 0.018751002065110725
5842.687426874269 0.15842736469815563
5843.214432144321 -0.10789634482335944
5843.741437414375 0.04745330821161396
5844.268442684427 0.011733763195613346
5844.79544795448 -0.03961534079959983
5845.322453224532 -0.008118806674872607
5845.849458494585 -0.20017878342807502
5846.376463764637 -0.06957089012363729
5846.903469034691 0.07276236908405949
5847.430474304743 0.026151913293274612
5847.957479574796 0.058892980797584975
5848.484484844848 -0.13025998758634302
5849.011490114901 0.06410192229117388
5849.538495384953 -0.0248973631471985
5850.065500655007 -0.0636653591934334
5850.592505925059 0.07054503569377008
5851.119511195112 0.06063599679865174
5851.6465164651645 -0.15816637383060167
5852.173521735217 -0.036286756083618206
5852.7005270052705 -0.07579949883165009
5853.227532275323 -0.09492596759116644
5853.754537545376 0.05912382778145514
5854.281542815428 -0.0003962467119390022
5854.808548085481 0.1149021758136269
5855.335553355533 -0.025847960629016533
5855.862558625587 0.007957778892176822
5856.389563895639 -0.01302117531560248
5856.916569165692 0.16209024590881094
5857.443574435744 -0.031110103155541066
5857.970579705797 -0.08591706651347199
5858.497584975849 -0.028003516075099835
5859.024590245903 0.07109457030736689
5859.551595515955 -0.08830151924884218
5860.078600786008 0.09319896197457704
5860.60560605606 -0.0992698785504505
5861.132611326113 0.04998674034305591
5861.6596165961655 -0.09067946252221559
5862.186621866219 0.13998476686101743
5862.7136271362715 -0.12989874684489652
5863.240632406324 -0.27206371898084797
5863.767637676377 -0.015063529273111937
5864.294642946429 -0.13219864578111132
5864.821648216483 0.03556714384396686
5865.348653486535 0.042637277279822944
5865.875658756588 0.05373848060895321
5866.40266402664 0.22326112943178905
5866.929669296693 0.05499761702485201
5867.456674566745 0.03715775096577206
5867.983679836799 -0.006848177111179083
5868.510685106851 -0.07343921867177629
5869.037690376904 -0.030786283186644243
5869.564695646956 0.030911072624717553
5870.091700917009 0.12096545153517953
5870.618706187061 -0.17010670917959292
