time flux
16340.10540105401 -0.056662989712213264
16340.632406324063 0.06247731413171577
16341.159411594115 0.02931188592024699
16341.686416864168 0.14152676671132436
16342.21342213422 -0.007351949214451288
16342.740427404273 -0.08364677058063467
16343.267432674325 -0.10597475301640924
16343.794437944378 0.0003112333138356287
16344.32144321443 0.16558900427268894
16344.848448484483 -0.08202123649307519
16345.375453754537 0.14597490934435547
16345.90245902459 0.036662691032988526
16346.429464294642 -0.2456464421739981
16346.956469564695 0.059946949498089555
16347.483474834748 0.0873902439224481
16348.0104801048 -0.15885124070587797
16348.537485374853 0.044626370806127545
16349.064490644905 0.06377599640973618
16349.591495914958 -0.05684429804422242
16350.11850118501 0.0286634462274551
16350.645506455063 0.033444989843186446
16351.172511725117 0.1108203440494455
16351.69951699517 0.24911769775768855
16352.226522265222 -0.00047169252247169114
16352.753527535275 0.10703330257196518
16353.280532805327 -0.09152799904375547
16353.80753807538 -0.17192258102462504
16354.334543345432 0.08486386876299744
16354.861548615485 0.022097264883995684
16355.388553885537 0.05452152866249434
16355.91555915559 0.09256293465195072
16356.442564425643 0.09126096276429829
16356.969569695697 -0.056419552166979206
16357.49657496575 0.04749575411462337
16358.023580235802 0.15289514862681164
16358.550585505855 0.11694951818333293
16359.077590775907 0.08164777231243735
16359.60459604596 -0.014072631068548634
16360.131601316012 0.18658180622277887
16360.658606586065 -0.028455728260289
16361.185611856117 -0.1998693716364525
16361.71261712617 0.13200521561995773
16362.239622396222 -0.08845934393224136
16362.766627666275 0.059076502354994176
16363.29363293633 -0.014413410555403797
16363.820638206382 -0.00452743054535634
16364.347643476434 0.08541671914356755
16364.874648746487 0.19034277439910466
16365.40165401654 0.03495313005804656
16365.928659286592 0.03488373254247093
16366.455664556644 0.04649969214262906
16366.982669826697 -0.016363307859040336
16367.50967509675 0.23879048135455344
16368.036680366802 0.08864338054394608
16368.563685636855 0.19619473282716168
16369.090690906909 0.04089451238611133
16369.617696176962 0.1279262309849033
16370.144701447014 -0.08623771999661314
16370.671706717067 0.12209650040668624
16371.19871198712 -0.0616665456752641
16371.725717257172 -0.09176034589430933
16372.252722527224 -0.10570195374494798
16372.779727797277 -0.19240913560581407
16373.30673306733 -0.10904537574981264
16373.833738337382 0.06922898696200035
16374.360743607434 0.0038194654386185358
16374.887748877487 -0.15916070923005393
16375.414754147541 -0.05825753878954119
16375.941759417594 -0.08203847636383826
16376.468764687646 0.13658096978349268
