time flux
26880.21080210802 -0.013951046776666427
26880.73780737807 0.10958662596278537
26881.264812648125 -0.07834013500100016
26881.791817918176 0.020500667476669492
26882.31882318823 -0.06261231275401018
26882.84582845828 -0.07837652389347763
26883.372833728336 -0.1663724757842333
26883.89983899839 -0.17428743853927814
26884.42684426844 0.03509016234225221
26884.953849538495 -0.10679211073073452
26885.480854808546 0.1774084658322853
26886.0078600786 -0.07974762236255149
26886.53486534865 0.017133169784998282
26887.061870618705 0.19287126428192758
26887.588875888756 -0.04326296743383831
26888.11588115881 -0.05214924800723808
26888.64288642886 0.10047466932871137
26889.169891698915 -0.016788287399368294
26889.696896968966 0.019220386911592037
26890.22390223902 0.09910722092665147
26890.750907509075 0.054926491365126784
26891.277912779125 -0.0728665885858139
26891.80491804918 -0.015911965027324254
26892.33192331923 -0.02384059175129999
26892.858928589285 -0.06707574013821009
26893.385933859336 -0.15650082713296928
26893.91293912939 0.1318637546438002
26894.43994439944 0.12163136115679751
26894.966949669495 0.04062441249959467
26895.493954939546 0.02611126435730672
26896.0209602096 -0.06895880391819321
26896.547965479655 0.13087442207472078
26897.074970749705 0.016825191760581115
26897.60197601976 -0.013040958395954204
26898.12898128981 -0.2720568087265582
26898.655986559865 0.08533869019626432
26899.182991829915 -0.025357850797792847
26899.70999709997 0.054049604713108726
26900.23700237002 0.11189930584115422
26900.764007640075 -0.07883165297808581
26901.291012910126 -0.016097131934712704
26901.81801818018 0.07212384864496484
26902.345023450234 -0.07834858984488521
26902.872028720285 0.03640555963201086
26903.39903399034 0.06809262033203098
26903.92603926039 -0.12543219301164243
26904.453044530444 0.06564737997356695
26904.980049800495 0.06881942916583615
26905.50705507055 -0.10224479003502218
26906.0340603406 -0.051157333393485244
26906.561065610655 0.007049185280851084
26907.088070880705 -0.15909392747325887
26907.61507615076 0.059123841181364024
26908.142081420814 0.22075623397858127
26908.669086690865 0.0011971115308798067
26909.19609196092 -0.048193400050358874
26909.72309723097 0.07808494547392385
26910.250102501024 -0.004554512300091895
26910.777107771075 -0.0009470952645143902
26911.30411304113 0.05051147217069717
26911.83111831118 -0.029197473186395425
26912.358123581234 -0.07267168073206845
26912.885128851285 -0.0012719981476153484
26913.41213412134 -0.08989866221096528
26913.939139391394 -0.16442416360474188
26914.466144661445 -0.007139241160492211
26914.9931499315 0.044017902619680443
26915.52015520155 -0.056990839815798715
26916.047160471604 -0.16361624586758233
26916.574165741655 0.19603079206086776
26917.10117101171 -0.1215612064094977
26917.62817628176 0.12959045566296626
26918.155181551814 0.025287712434741136
26918.682186821865 0.06228403563736512
26919.20919209192 -0.12319288255528271
26919.73619736197 -0.014431118347368842
26920.263202632024 -0.03955064304209854
26920.79020790208 -0.1292238347232106
26921.31721317213 -0.032054333012644994
26921.844218442184 0.037453178146660014
26922.371223712234 0.11370687309625352
26922.89822898229 -0.1185106756238864
26923.42523425234 -0.03776279319948228
26923.952239522394 -0.05203303804542009
26924.479244792445 0.23418625785852615
26925.0062500625 0.16874099946172064
26925.53325533255 -0.08194959469807989
26926.060260602604 -0.00028000975727804773
26926.58726587266 0.03126426232179804
26927.11427114271 -0.007340726482233497
26927.641276412764 -0.04290192178558995
26928.168281682814 -0.07716880969611015
26928.69528695287 0.09236836068068954
26929.22229222292 -0.04837106152880359
26929.749297492974 0.04294705870130449
26930.276302763024 0.14078682000828766
26930.80330803308 -0.09737371114513027
26931.33031330313 0.041564580843432425
26931.857318573184 0.02523117768840298
26932.38432384324 -0.027177183136107154
26932.91132911329 -0.06486873457091492
26933.438334383343 -0.009555418124841356
26933.965339653394 0.10947554390908797
26934.49234492345 -0.07937468378766557
26935.0193501935 -0.01838573577152199
26935.546355463553 0.14734562447758698
26936.073360733604 0.048044339550352075
26936.60036600366 0.12069178266956976
26937.12737127371 0.047022337332520855
26937.654376543764 -0.02102344476276255
26938.181381813818 0.0461328414307503
26938.70838708387 -0.07666655444046233
26939.235392353923 -0.11596147356038829
26939.762397623974 0.0003806331886033031
26940.289402894028 0.008748158878868489
26940.81640816408 -0.16389062717318909
26941.343413434133 -0.07487315013696702
26941.870418704184 -0.2340030014090589
26942.39742397424 -0.06461425892403405
26942.92442924429 -0.04310789261863555
26943.451434514343 -0.1522883887037036
26943.978439784398 -0.028786377903980087
26944.50544505445 -0.034546908433412425
26945.032450324503 0.0013228520262328677
26945.559455594554 0.10532350967944706
26946.086460864608 -0.03693175486412214
26946.61346613466 0.17592528292755516
26947.140471404713 0.2116343066063191
26947.667476674764 0.06830563252538106
26948.194481944818 0.05866994083045334
26948.72148721487 -0.050858493181924036
26949.248492484923 -0.14014161901277475
26949.775497754974 -0.019374006711605222
26950.30250302503 -0.062072205511388284
26950.829508295083 0.09273136304013592
26951.356513565133 0.018901741958569526
26951.883518835188 -0.09699731892407601
26952.41052410524 -0.2027424507101593
26952.937529375293 0.12938033384520653
26953.464534645344 -0.05424971054001176
26953.991539915398 0.1372819628100271
26954.51854518545 0.19845902333803925
26955.045550455503 0.012968096959759154
26955.572555725554 0.0016782513450829878
26956.099560995608 -0.11870079904014207
26956.626566265662 0.08310131433545237
26957.153571535713 0.2897474105566232
26957.680576805767 -0.03593411570952124
26958.20758207582 0.028888409543815233
26958.734587345873 0.051761852814796894
26959.261592615923 0.05733917320620316
26959.788597885978 -0.17445472087288802
26960.31560315603 -0.0063938903098877745
26960.842608426083 -0.17261723998497513
26961.369613696133 -0.08127835908910522
26961.896618966188 -0.0064885469586614414
26962.423624236242 -0.08422429244778679
26962.950629506293 -0.05307976689659567
26963.477634776347 0.03980950869483044
26964.004640046398 -0.005632908146578651
26964.531645316452 0.12171613044723811
26965.058650586503 0.17857940922208135
